https://compscicenter.ru/ 8 7 10 25
https://compscicenter.ru/#top-menu-item-3 8 7 10 25
https://compscicenter.ru/#top-menu-item-4 8 7 10 25
https://compscicenter.ru/#top-menu-item-5 8 7 10 25
https://code.stepik.org/ 9 0 9 18
https://compscicenter.ru/syllabus/on-campus/ 5 1 9 15
https://compscicenter.ru/history/ 5 3 5 13
https://compscicenter.ru/syllabus/on-campus/se/ 4 3 4 11
https://compscicenter.ru/courses/ 1 1 1 3
https://compscicenter.ru/online/ 1 1 1 3
